loan_id,no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status
2161,4,Not Graduate,No,7950000,20700000,8,678,10000000,4200000,14400000,3000000,Approved
5383,4,Not Graduate,Yes,4050000,19260000,4,508,500000,8600000,6200000,4100000,Approved
7470,5,Graduate,Yes,5550000,10080000,18,789,1000000,9100000,7600000,6600000,Approved
5289,4,Graduate,Yes,6000000,27540000,4,513,3300000,1900000,15700000,4900000,Approved
9815,5,Not Graduate,No,11400000,37080000,10,300,16800000,2300000,17700000,10000000,Rejected
60,5,Not Graduate,Yes,8250000,32760000,16,722,-100000,4900000,18600000,4800000,Approved
9195,5,Graduate,Yes,7050000,17820000,20,508,1800000,800000,12100000,5000000,Approved
3169,5,Not Graduate,No,3600000,13500000,12,300,2600000,2900000,6100000,1300000,Rejected
3450,5,Graduate,Yes,10500000,28800000,4,479,13000000,8600000,26600000,7900000,Approved
1078,5,Graduate,No,8850000,23400000,2,311,16300000,5000000,12000000,3800000,Rejected
6295,5,Graduate,No,5400000,14760000,10,460,2300000,700000,7700000,2700000,Rejected
2782,5,Graduate,Yes,5700000,18000000,16,798,5100000,2800000,10300000,4000000,Approved
9249,4,Not Graduate,Yes,6150000,23220000,4,499,900000,9900000,9000000,5700000,Approved
6567,4,Graduate,No,6750000,38340000,2,495,5200000,4700000,15600000,3800000,Approved
5494,4,Graduate,Yes,8100000,28440000,20,580,15700000,600000,18600000,1700000,Approved
1819,5,Not Graduate,No,14700000,57960000,18,518,9500000,400000,34000000,14300000,Approved
6473,4,Not Graduate,No,13050000,56520000,16,686,5600000,11500000,24100000,4000000,Approved
3033,4,Graduate,No,750000,2700000,6,317,1400000,200000,1800000,600000,Rejected
2401,5,Not Graduate,No,12450000,41940000,20,323,18500000,11500000,17100000,9900000,Rejected
3136,4,Not Graduate,Yes,12600000,48600000,8,671,15000000,8400000,27000000,12500000,Approved
345,4,Graduate,No,3900000,9180000,14,603,500000,1200000,6000000,3100000,Approved
9074,5,Graduate,Yes,10050000,22320000,4,820,13000000,2900000,12200000,5500000,Approved
9292,4,Not Graduate,Yes,4800000,22320000,20,438,2600000,2000000,10400000,2200000,Rejected
6113,4,Not Graduate,Yes,12750000,54180000,4,696,17400000,12800000,25800000,7800000,Approved
1692,5,Not Graduate,Yes,13350000,57600000,16,636,4300000,1200000,22100000,5200000,Approved
4245,5,Not Graduate,No,2700000,10080000,20,785,1900000,1700000,4300000,900000,Approved
232,4,Graduate,No,14700000,58320000,2,468,24200000,17500000,25700000,7700000,Approved
4802,5,Not Graduate,Yes,6150000,12420000,2,670,13600000,3500000,7900000,3600000,Approved
6988,4,Graduate,Yes,5100000,21240000,8,688,5800000,3500000,3800000,3600000,Approved
8470,4,Graduate,Yes,11850000,43740000,12,824,15900000,10100000,20900000,3100000,Approved
5168,4,Graduate,Yes,6000000,19980000,14,328,1600000,4100000,12800000,3900000,Rejected
7078,5,Not Graduate,No,14400000,61200000,4,543,18900000,8600000,30000000,9100000,Approved
4184,5,Graduate,No,9900000,38700000,18,396,13700000,9800000,17100000,4800000,Rejected
5794,5,Not Graduate,Yes,9150000,42480000,12,758,15100000,4400000,21000000,8100000,Approved
7586,5,Not Graduate,No,14850000,68760000,20,515,10200000,13500000,37900000,12700000,Approved
3460,5,Not Graduate,Yes,7800000,21240000,18,636,14300000,5100000,15500000,4500000,Approved
3204,4,Not Graduate,Yes,13800000,61560000,4,490,500000,13900000,23600000,12300000,Approved
450,4,Graduate,Yes,4350000,10440000,12,300,8400000,2600000,10100000,3100000,Rejected
3372,5,Graduate,Yes,10200000,31680000,14,300,5500000,5600000,18100000,7700000,Rejected
1542,5,Graduate,Yes,1350000,5220000,6,485,1500000,900000,3100000,900000,Approved
2705,4,Not Graduate,No,7350000,19440000,18,538,6800000,800000,14500000,5300000,Approved
5681,4,Graduate,Yes,450000,4860000,16,632,600000,0,1900000,200000,Approved
2328,5,Graduate,Yes,9150000,39060000,6,785,13900000,900000,14100000,5600000,Approved
855,4,Graduate,Yes,2550000,6120000,6,413,100000,500000,4500000,1600000,Rejected
5969,4,Not Graduate,Yes,4350000,19260000,2,737,400000,1200000,4400000,1300000,Approved
1514,5,Not Graduate,No,7950000,36540000,4,797,4300000,7300000,18400000,7600000,Approved
6222,5,Graduate,Yes,4050000,14760000,6,542,300000,2400000,6200000,3000000,Approved
9733,5,Not Graduate,No,9900000,43020000,6,342,9300000,10000000,16400000,7000000,Rejected
1114,4,Graduate,No,6900000,16920000,18,470,800000,2400000,11500000,6300000,Rejected
6771,4,Not Graduate,No,13050000,38340000,20,703,700000,17500000,22400000,10100000,Approved
8434,5,Not Graduate,No,450000,1260000,2,529,0,1400000,900000,400000,Approved
8865,4,Not Graduate,Yes,13950000,56700000,18,424,24600000,14900000,33300000,4800000,Rejected
3383,4,Graduate,No,5100000,19620000,14,682,5400000,1600000,7700000,3000000,Approved
9386,5,Graduate,No,13650000,48060000,6,622,13700000,10700000,29100000,7200000,Approved
7031,5,Graduate,No,6450000,31140000,8,300,3200000,2000000,15500000,2900000,Rejected
3008,4,Graduate,No,1650000,5580000,14,300,1500000,1000000,4000000,1000000,Rejected
6839,4,Graduate,No,9150000,21960000,12,393,8400000,8800000,11600000,4700000,Rejected
6330,5,Graduate,No,13350000,54900000,16,570,5500000,11000000,27900000,9200000,Approved
145,4,Graduate,Yes,12900000,57780000,6,727,9400000,16700000,24500000,9800000,Approved
9928,4,Not Graduate,No,2100000,6300000,4,779,1400000,900000,4900000,1400000,Approved
7397,5,Graduate,No,4950000,13860000,2,300,200000,4400000,15600000,5400000,Rejected
7813,4,Graduate,Yes,4650000,20700000,2,479,10800000,4600000,11400000,1500000,Approved
2248,5,Not Graduate,No,1500000,4140000,16,348,1700000,700000,2900000,1400000,Rejected
8024,4,Graduate,Yes,1350000,3960000,4,576,2200000,1000000,3300000,2100000,Approved
7480,4,Not Graduate,Yes,1500000,24840000,16,463,2200000,200000,5400000,800000,Rejected
3330,5,Graduate,No,1500000,4140000,16,468,200000,100000,2000000,1000000,Rejected
6501,5,Not Graduate,No,13200000,46080000,4,737,8800000,7400000,31400000,5900000,Approved
4923,4,Graduate,Yes,5550000,20520000,10,388,3600000,1400000,7300000,2000000,Rejected
9251,5,Graduate,Yes,5100000,6300000,4,720,200000,2500000,13000000,2600000,Approved
7597,4,Graduate,Yes,11700000,46260000,16,300,14400000,4100000,23200000,10500000,Rejected
9288,4,Not Graduate,No,11400000,35280000,16,825,6700000,10300000,23600000,9200000,Approved
5599,5,Not Graduate,Yes,11100000,41220000,10,476,6800000,7700000,21900000,9400000,Approved
7833,4,Graduate,No,5550000,25200000,4,496,1700000,200000,14200000,2400000,Approved
9707,5,Not Graduate,No,4650000,8820000,10,300,6200000,5300000,11100000,5700000,Rejected
9079,4,Not Graduate,No,8400000,11520000,8,468,3000000,4600000,14800000,4700000,Rejected
9497,5,Not Graduate,No,12150000,48060000,4,686,5700000,17700000,22000000,10400000,Approved
3202,4,Not Graduate,No,1800000,5220000,18,300,400000,1200000,2900000,600000,Rejected
5129,5,Not Graduate,No,1650000,11520000,12,604,1500000,600000,4200000,1500000,Approved
7861,4,Not Graduate,Yes,13200000,53820000,12,769,22300000,11200000,23600000,7700000,Approved
4510,5,Graduate,No,9600000,34380000,14,546,4200000,8900000,18800000,2700000,Approved
9705,4,Graduate,No,10800000,45900000,4,429,9800000,8400000,30200000,8100000,Rejected
5853,5,Graduate,Yes,12150000,40320000,6,587,16900000,5800000,17800000,9100000,Approved
6755,5,Not Graduate,No,3000000,15480000,2,717,600000,900000,7800000,2600000,Approved
3988,5,Graduate,Yes,7050000,29160000,16,300,12700000,400000,9400000,2500000,Rejected
1932,5,Graduate,No,9450000,30600000,16,313,11700000,2100000,16100000,3200000,Rejected
832,4,Graduate,Yes,5700000,16380000,14,774,6300000,2400000,9500000,2500000,Approved
876,4,Not Graduate,Yes,2550000,8100000,20,405,200000,600000,5400000,1900000,Rejected
7878,4,Graduate,Yes,3300000,9540000,16,609,3800000,3400000,2300000,1100000,Approved
3505,4,Graduate,Yes,14850000,46620000,4,785,7800000,200000,38000000,5400000,Approved
575,5,Graduate,No,12600000,31500000,18,336,13200000,5300000,31300000,10400000,Rejected
3074,4,Not Graduate,No,1500000,3600000,4,449,2700000,1800000,2200000,700000,Rejected
5125,4,Not Graduate,Yes,10950000,43560000,6,421,17700000,4200000,20400000,6500000,Rejected
8955,4,Graduate,Yes,13050000,52380000,14,604,23000000,4100000,25800000,11900000,Approved
2226,5,Not Graduate,Yes,10500000,48420000,4,814,1400000,4200000,22400000,7400000,Approved
6268,5,Not Graduate,Yes,10050000,22860000,2,300,1200000,5700000,14100000,7000000,Rejected
2639,4,Graduate,Yes,4350000,17820000,8,300,1800000,4500000,11200000,3700000,Rejected
3254,4,Graduate,Yes,450000,1620000,4,722,300000,400000,600000,400000,Approved
8039,5,Not Graduate,Yes,6600000,29340000,12,668,4500000,5500000,11400000,5000000,Approved
7274,4,Graduate,No,9900000,35100000,14,409,10800000,500000,21100000,9000000,Rejected
1491,5,Not Graduate,No,10500000,45540000,14,622,15100000,10400000,14300000,6700000,Approved
8541,5,Not Graduate,No,5250000,31140000,8,643,3300000,1200000,7500000,5200000,Approved
6108,5,Not Graduate,No,5550000,27000000,10,485,8000000,7100000,9600000,4200000,Approved
2835,4,Not Graduate,No,3000000,7740000,16,422,5100000,200000,5700000,2800000,Rejected
245,5,Not Graduate,No,3150000,9180000,12,599,2200000,3200000,6400000,2400000,Approved
5135,5,Not Graduate,No,8100000,35280000,12,749,3900000,1800000,15700000,8800000,Approved
8846,5,Not Graduate,No,12150000,33120000,14,758,16900000,2900000,26800000,8000000,Approved
7797,4,Graduate,Yes,13200000,53640000,12,308,24200000,4300000,31500000,7000000,Rejected
9256,5,Not Graduate,Yes,7650000,31680000,18,388,10800000,600000,20300000,9100000,Rejected
1656,4,Not Graduate,No,10350000,43020000,12,739,13000000,1900000,26600000,6000000,Approved
755,5,Not Graduate,Yes,11400000,46800000,6,309,2600000,1200000,20000000,7900000,Rejected
9419,4,Graduate,Yes,10650000,30420000,12,300,7100000,8700000,23300000,5300000,Rejected
8029,4,Graduate,Yes,2700000,6120000,16,814,800000,0,2300000,4400000,Approved
4673,5,Not Graduate,No,13650000,59760000,18,642,17300000,16000000,26700000,7200000,Approved
7175,4,Not Graduate,Yes,6900000,30600000,4,696,12600000,5200000,11600000,8500000,Approved
4997,4,Not Graduate,Yes,12900000,36360000,4,817,7800000,12200000,25000000,6400000,Approved
376,5,Not Graduate,Yes,1950000,9000000,10,680,2100000,2200000,4800000,1900000,Approved
3896,4,Graduate,Yes,2700000,9360000,16,300,4900000,1500000,4000000,1300000,Rejected
59,5,Graduate,No,11100000,33120000,20,346,18500000,9100000,17500000,4100000,Rejected
2059,5,Not Graduate,Yes,9900000,30600000,2,382,100000,1800000,23300000,6700000,Rejected
9768,4,Graduate,No,5850000,16020000,6,702,200000,8100000,14800000,2400000,Approved
3311,4,Not Graduate,No,12750000,42120000,16,529,25100000,16500000,24500000,4800000,Approved
1864,4,Not Graduate,Yes,9000000,28800000,12,531,2600000,11600000,19300000,7800000,Approved
3693,4,Not Graduate,Yes,12150000,49680000,16,363,1000000,10500000,32200000,8000000,Rejected
9202,5,Not Graduate,Yes,10350000,25920000,6,373,5300000,3400000,22000000,7200000,Rejected
9998,5,Graduate,No,11550000,48600000,20,435,900000,14600000,13700000,4100000,Rejected
3884,5,Graduate,No,3450000,9720000,16,415,6200000,3700000,5500000,2100000,Rejected
4668,5,Not Graduate,Yes,13650000,58860000,20,761,2600000,14400000,29700000,9100000,Approved
5503,5,Not Graduate,No,1500000,7200000,16,715,5000000,7100000,1700000,1600000,Approved
2021,4,Graduate,Yes,7950000,19260000,12,472,1000000,10200000,11600000,5700000,Rejected
2720,5,Graduate,No,13200000,36360000,6,552,24200000,16100000,17600000,11900000,Approved
3610,4,Not Graduate,No,1650000,7380000,18,812,400000,1300000,2600000,1300000,Approved
1025,4,Graduate,No,13050000,54900000,2,368,11800000,1800000,24600000,8100000,Approved
4589,5,Graduate,Yes,4950000,21600000,20,300,5900000,5700000,15300000,1500000,Rejected
3229,4,Graduate,Yes,4050000,15300000,20,300,4900000,4500000,5900000,2100000,Rejected
7575,4,Graduate,No,1500000,5580000,14,303,800000,2400000,3000000,700000,Rejected
5574,5,Graduate,No,4350000,27540000,2,820,9200000,2900000,12800000,5300000,Approved
9356,4,Not Graduate,Yes,13050000,49140000,10,812,6000000,8600000,20600000,7300000,Approved
2134,4,Graduate,No,10650000,37260000,10,709,9500000,11400000,27900000,8600000,Approved
4725,5,Graduate,No,1200000,2340000,16,455,0,2200000,2000000,700000,Rejected
9241,4,Not Graduate,Yes,10200000,21060000,10,480,2500000,5700000,16400000,7000000,Approved
9844,5,Graduate,No,5550000,19440000,12,300,3200000,6500000,9900000,3600000,Rejected
7233,4,Not Graduate,No,2100000,7020000,4,730,8500000,700000,2300000,500000,Approved
2298,5,Not Graduate,Yes,13500000,55980000,8,821,7100000,4400000,23400000,13100000,Approved
3654,5,Graduate,Yes,6450000,30960000,4,489,10400000,6600000,11500000,2200000,Approved
6080,5,Not Graduate,No,7050000,21420000,8,737,8200000,4200000,9000000,2400000,Approved
8571,4,Not Graduate,No,6750000,26280000,12,356,3300000,3500000,18100000,3500000,Rejected
7432,5,Not Graduate,Yes,9900000,33660000,12,309,3800000,6400000,14900000,4200000,Rejected
3168,4,Graduate,No,8250000,34200000,2,307,12500000,1000000,15200000,8100000,Approved
4186,4,Not Graduate,No,5250000,17100000,2,580,9900000,6600000,9400000,3100000,Approved
3704,5,Not Graduate,Yes,12600000,55620000,8,303,18600000,1000000,25900000,11100000,Rejected
8776,4,Not Graduate,Yes,13800000,58500000,20,569,11300000,10800000,32000000,9700000,Approved
7487,5,Not Graduate,Yes,4350000,12240000,12,807,1500000,700000,5900000,5300000,Approved
8105,5,Not Graduate,No,5250000,15120000,20,541,2800000,300000,13000000,1700000,Approved
3596,5,Not Graduate,No,11100000,32220000,6,309,13400000,12300000,22400000,4700000,Rejected
4840,5,Not Graduate,Yes,3450000,6660000,12,317,300000,800000,8400000,2700000,Rejected
5821,4,Graduate,No,3750000,4140000,8,310,1100000,2300000,8700000,400000,Rejected
6818,4,Not Graduate,No,4500000,10440000,10,324,6700000,100000,10300000,3300000,Rejected
9780,4,Not Graduate,No,12000000,36900000,6,395,12100000,3600000,17200000,8200000,Rejected
9149,5,Not Graduate,Yes,12900000,42300000,4,719,21400000,15300000,25500000,10900000,Approved
5489,5,Not Graduate,No,8400000,30780000,16,557,22800000,4100000,18500000,3500000,Approved
6586,4,Graduate,No,3300000,16200000,18,597,800000,2200000,5400000,4100000,Approved
1033,5,Graduate,Yes,1050000,4680000,18,403,600000,600000,2100000,300000,Rejected
1170,4,Graduate,No,2100000,5580000,20,309,200000,1200000,4200000,1800000,Rejected
9127,5,Not Graduate,No,3300000,10440000,10,361,2800000,1500000,7200000,700000,Rejected
432,5,Graduate,No,1650000,6300000,8,487,2300000,1200000,3200000,500000,Approved
8339,5,Graduate,No,7800000,25200000,16,574,1300000,1700000,12700000,7900000,Approved
9245,4,Graduate,Yes,3300000,11520000,12,722,400000,3200000,11300000,500000,Approved
4563,5,Graduate,No,10350000,29520000,16,504,11100000,6500000,19600000,8100000,Approved
5648,4,Graduate,No,11400000,33120000,12,422,1400000,5600000,20200000,7200000,Rejected
537,5,Not Graduate,No,5550000,25380000,6,558,800000,200000,11300000,3400000,Approved
1138,5,Graduate,No,12450000,52020000,12,454,18300000,3900000,32500000,5800000,Rejected
9550,5,Graduate,Yes,6150000,16920000,20,721,8500000,3700000,9400000,1100000,Approved
8374,5,Graduate,No,7950000,45900000,20,741,3300000,14300000,25100000,3500000,Approved
7428,4,Graduate,No,6600000,29880000,18,773,22800000,1100000,11700000,2500000,Approved
3763,5,Not Graduate,No,450000,1260000,10,670,0,0,900000,100000,Approved
555,5,Not Graduate,Yes,14250000,41040000,6,300,200000,18800000,34100000,9400000,Rejected
1088,5,Not Graduate,Yes,10500000,27360000,2,634,10300000,12500000,20700000,4000000,Approved
4723,5,Not Graduate,Yes,4500000,9900000,14,599,6600000,1200000,6100000,1100000,Approved
2808,5,Not Graduate,Yes,2400000,11520000,4,712,1000000,300000,5500000,1100000,Approved
2677,5,Not Graduate,Yes,9450000,43020000,16,581,12700000,9300000,15200000,5100000,Approved
7922,4,Graduate,Yes,12000000,49860000,4,533,15000000,6700000,23200000,3900000,Approved
2332,5,Graduate,No,11850000,48600000,6,526,17700000,7800000,27600000,11500000,Approved
357,4,Not Graduate,No,5550000,17640000,4,488,9500000,5100000,11200000,3000000,Approved
9105,4,Not Graduate,Yes,6000000,12240000,18,300,8400000,2500000,19500000,4600000,Rejected
8828,5,Not Graduate,No,1200000,10620000,10,684,1600000,2900000,5700000,2800000,Approved
2416,4,Not Graduate,Yes,900000,3060000,14,446,0,1000000,1700000,600000,Rejected
6183,5,Not Graduate,No,1200000,9540000,8,307,6800000,2700000,4100000,4400000,Rejected
8431,4,Graduate,No,300000,900000,10,629,600000,0,1100000,200000,Approved
4886,5,Not Graduate,No,3750000,23220000,20,332,1400000,2100000,12300000,2900000,Rejected
4634,4,Not Graduate,Yes,1050000,3780000,4,546,1100000,100000,1500000,1600000,Approved
3712,5,Graduate,Yes,8400000,34380000,8,300,2700000,1200000,14200000,4200000,Rejected
1786,5,Not Graduate,No,10800000,34020000,16,300,6600000,14100000,18900000,4900000,Rejected
3761,4,Not Graduate,No,2400000,10080000,6,771,600000,2800000,4600000,1200000,Approved
1949,5,Graduate,No,13800000,61560000,2,381,12200000,11300000,25800000,5700000,Approved
8032,5,Not Graduate,Yes,2550000,5940000,12,790,1100000,6800000,4300000,500000,Approved
5080,5,Not Graduate,Yes,10950000,46440000,4,650,4800000,11200000,15800000,9400000,Approved
7605,4,Graduate,No,1800000,6840000,16,534,500000,700000,1800000,1400000,Approved
4667,5,Not Graduate,Yes,9300000,32940000,12,504,8700000,7500000,17100000,6300000,Approved
7215,4,Graduate,Yes,8850000,30240000,12,773,6800000,4900000,8600000,4100000,Approved
434,5,Graduate,Yes,9450000,38700000,8,554,600000,3400000,22000000,5200000,Approved
3162,5,Not Graduate,No,11700000,34920000,16,474,18600000,13300000,24100000,6900000,Rejected
445,5,Not Graduate,Yes,5400000,18540000,12,461,6800000,500000,12200000,2700000,Rejected
7303,5,Graduate,Yes,10950000,34560000,8,773,4100000,800000,26100000,7800000,Approved
3694,5,Graduate,Yes,8100000,38520000,12,324,4000000,9700000,12400000,6800000,Rejected
9871,5,Not Graduate,No,2250000,5400000,18,823,2500000,1000000,4600000,1100000,Approved
3908,5,Graduate,Yes,1500000,4680000,6,300,2900000,1700000,3600000,1100000,Rejected
6336,4,Graduate,Yes,12600000,40500000,20,678,12800000,7700000,23600000,5900000,Approved
824,4,Graduate,Yes,5700000,25740000,4,570,1300000,1100000,10900000,4600000,Approved
7667,4,Graduate,No,11700000,54900000,10,524,11800000,2200000,22400000,7100000,Approved
2048,4,Not Graduate,Yes,6450000,16920000,6,468,7400000,5200000,14800000,4200000,Rejected
105,4,Not Graduate,Yes,9300000,42480000,10,300,18500000,10300000,23800000,8700000,Rejected
4835,5,Graduate,Yes,13500000,46260000,14,312,1000000,1300000,24600000,8600000,Rejected
5870,5,Not Graduate,Yes,11850000,46080000,20,741,600000,9100000,25100000,9900000,Approved
6214,4,Graduate,No,6900000,22140000,14,634,3000000,7400000,12500000,2600000,Approved
3023,4,Not Graduate,No,8250000,22320000,8,505,800000,900000,19300000,7300000,Approved
8266,5,Not Graduate,Yes,9900000,35100000,10,668,8900000,12400000,20200000,4100000,Approved
9359,4,Graduate,No,4200000,25920000,14,581,8200000,1900000,9200000,3300000,Approved
6199,5,Not Graduate,No,5700000,15480000,4,677,500000,1300000,5100000,5900000,Approved
3337,4,Graduate,Yes,14100000,40860000,14,430,4000000,16900000,24700000,11500000,Rejected
481,5,Not Graduate,No,12450000,55260000,6,306,21700000,2300000,26700000,4600000,Rejected
7929,4,Not Graduate,Yes,8100000,32220000,12,300,12900000,500000,9900000,5500000,Rejected
6848,5,Not Graduate,No,9150000,34020000,12,434,2800000,4700000,9500000,6200000,Rejected
5602,5,Not Graduate,Yes,8550000,26640000,10,666,7400000,8400000,21600000,4500000,Approved
6755,5,Not Graduate,No,3000000,15480000,2,717,600000,900000,7800000,2600000,Approved
535,5,Graduate,Yes,6600000,18000000,20,441,7400000,7600000,12200000,5100000,Rejected
3758,4,Graduate,No,4200000,15300000,20,356,6200000,1700000,7800000,2200000,Rejected
6842,5,Graduate,No,13500000,52380000,14,744,5400000,3700000,23000000,11900000,Approved
2351,5,Graduate,No,5850000,26460000,16,300,2600000,200000,8300000,2900000,Rejected
1689,5,Graduate,No,9450000,31680000,6,537,16000000,3300000,23500000,3200000,Approved
8379,5,Graduate,Yes,5850000,18720000,2,494,700000,11000000,9200000,2600000,Approved
2265,5,Graduate,No,12300000,33300000,4,319,9600000,5700000,27400000,11100000,Rejected
8426,5,Not Graduate,No,3300000,12060000,18,579,900000,1200000,8900000,2500000,Approved
7561,4,Not Graduate,No,8850000,23580000,18,470,4300000,700000,14800000,4000000,Rejected
2127,5,Graduate,No,8400000,36540000,20,521,5100000,10900000,12700000,7900000,Approved
1022,5,Not Graduate,Yes,11400000,42480000,6,300,20200000,2900000,22100000,10900000,Rejected
489,5,Graduate,Yes,3750000,9540000,10,465,2300000,2800000,7100000,1700000,Rejected
