loan_id,no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status
3085,4,Graduate,Yes,6790000,62080000,20,618,3200000,6850000,20300000,6400000,Approved
9556,1,Graduate,Yes,5250000,47680000,20,300,3850000,3750000,26600000,5450000,Rejected
8214,3,Not Graduate,Yes,420000,3840000,20,570,0,200000,3700000,600000,Approved
5499,5,Graduate,Yes,4410000,54400000,20,513,6550000,5200000,19300000,2350000,Approved
3109,1,Not Graduate,Yes,5460000,55040000,20,417,1850000,6350000,17400000,4250000,Approved
1253,5,Not Graduate,Yes,6650000,98240000,20,643,8150000,1850000,30300000,6550000,Approved
8125,4,Graduate,Yes,1820000,6400000,20,300,2000000,250000,7300000,2150000,Rejected
7260,0,Not Graduate,Yes,6230000,93120000,20,454,7800000,6100000,27100000,3950000,Approved
6165,1,Not Graduate,Yes,3570000,39680000,20,654,3550000,100000,22800000,2700000,Approved
8796,2,Graduate,Yes,6160000,75520000,20,573,5600000,5300000,24300000,3050000,Approved
5391,5,Graduate,Yes,5880000,71040000,20,480,4000000,3500000,24500000,5650000,Approved
3205,2,Not Graduate,Yes,3709999,34880000,20,467,7300000,1750000,18700000,1600000,Approved
4746,3,Not Graduate,Yes,1050000,16000000,20,577,5900000,200000,9800000,750000,Approved
5657,5,Graduate,Yes,5110000,70080000,20,641,1000000,2400000,18300000,2650000,Approved
4240,0,Not Graduate,Yes,5880000,73600000,20,300,200000,6700000,29800000,4700000,Rejected
8393,1,Not Graduate,Yes,3430000,21120000,20,300,10750000,3650000,16600000,1150000,Rejected
8589,1,Graduate,Yes,2520000,34240000,20,598,2600000,1350000,9700000,1850000,Approved
4606,4,Graduate,Yes,4550000,62400000,20,300,350000,2800000,19900000,4900000,Rejected
9211,2,Not Graduate,Yes,5320000,62720000,20,694,10100000,4550000,24800000,2950000,Approved
2278,3,Graduate,Yes,4410000,44480000,20,568,8850000,4400000,21700000,4300000,Approved
4232,5,Graduate,Yes,2310000,29120000,20,517,4400000,900000,11300000,1300000,Approved
4701,5,Not Graduate,Yes,5950000,75200000,20,300,3850000,3800000,23100000,5700000,Rejected
1141,2,Not Graduate,Yes,4200000,40320000,20,469,2400000,2650000,23900000,2550000,Approved
607,4,Graduate,Yes,3779999,40640000,20,442,5500000,1650000,15100000,3250000,Approved
9456,4,Graduate,Yes,5180000,80960000,20,581,2100000,5400000,19600000,2500000,Approved
91,4,Graduate,Yes,3989999,67520000,20,309,250000,2150000,12500000,3000000,Rejected
1869,4,Not Graduate,Yes,6860000,76160000,20,454,6400000,4650000,37600000,3050000,Approved
8283,3,Not Graduate,Yes,3360000,59840000,20,300,2450000,500000,19900000,3100000,Rejected
6475,1,Graduate,Yes,910000,21760000,20,300,1200000,2850000,5500000,700000,Rejected
9134,2,Graduate,Yes,1190000,16640000,20,390,400000,600000,9400000,1900000,Approved
4942,5,Not Graduate,Yes,5460000,74560000,20,431,8000000,3550000,26100000,2800000,Approved
7998,0,Not Graduate,Yes,4900000,76480000,20,332,9100000,1100000,20500000,3350000,Rejected
3505,5,Graduate,Yes,6930000,82880000,20,680,3900000,100000,38000000,2700000,Approved
6997,4,Not Graduate,Yes,6300000,89280000,20,300,5400000,5250000,29300000,4600000,Rejected
4450,4,Not Graduate,Yes,5320000,67840000,20,579,3400000,2150000,16000000,3450000,Approved
8128,2,Graduate,Yes,3150000,47360000,20,300,2100000,6350000,8400000,3600000,Rejected
1261,3,Graduate,Yes,1190000,16960000,20,516,150000,350000,4500000,400000,Approved
7214,2,Not Graduate,Yes,6090000,95040000,20,598,1800000,6850000,26100000,4500000,Approved
7386,4,Not Graduate,Yes,2870000,35520000,20,623,1250000,800000,16100000,2450000,Approved
7554,2,Graduate,Yes,5110000,86400000,20,527,9800000,1750000,21800000,3700000,Approved
485,3,Graduate,Yes,3779999,46080000,20,497,5500000,3950000,20800000,1550000,Approved
7764,2,Graduate,Yes,5110000,67520000,20,300,1000000,1200000,14200000,2550000,Rejected
4519,2,Not Graduate,Yes,1050000,20160000,20,672,3300000,550000,8700000,700000,Approved
9121,3,Not Graduate,Yes,3709999,30720000,20,345,5150000,3000000,10500000,3000000,Rejected
409,3,Not Graduate,Yes,5250000,90560000,20,300,4600000,5650000,22700000,3500000,Rejected
6185,0,Graduate,Yes,6440000,84160000,20,300,3950000,2850000,32200000,4800000,Rejected
6289,4,Graduate,Yes,6090000,90560000,20,482,13550000,2150000,26100000,3250000,Approved
7621,4,Graduate,Yes,6230000,73280000,20,300,10250000,8050000,24300000,3500000,Rejected
7295,4,Graduate,Yes,6650000,95680000,20,492,12100000,400000,32400000,5200000,Approved
9689,3,Not Graduate,Yes,5180000,59520000,20,300,11650000,4250000,20900000,3900000,Rejected
9824,3,Not Graduate,Yes,4129999,69120000,20,648,1200000,2200000,20800000,2450000,Approved
1628,4,Graduate,Yes,489999,5760000,20,446,250000,300000,1400000,150000,Approved
5166,2,Not Graduate,Yes,1680000,20800000,20,300,2300000,50000,5700000,2300000,Rejected
7777,4,Graduate,Yes,1190000,40640000,20,516,2350000,2100000,4300000,950000,Approved
2921,1,Not Graduate,Yes,280000,4480000,20,300,100000,50000,1500000,250000,Approved
4744,5,Graduate,Yes,4760000,53760000,20,300,7750000,4700000,30300000,3450000,Rejected
307,5,Not Graduate,Yes,6300000,93760000,20,351,5200000,4750000,35500000,2900000,Approved
2945,0,Not Graduate,Yes,1470000,26240000,20,374,1950000,1900000,5900000,850000,Approved
7546,1,Not Graduate,Yes,5110000,69760000,20,604,4850000,3650000,20800000,3750000,Approved
882,2,Graduate,Yes,1750000,26240000,20,300,750000,2050000,5900000,1100000,Rejected
1267,4,Not Graduate,Yes,4760000,54400000,20,569,9000000,1900000,27100000,4700000,Approved
2383,3,Graduate,Yes,6090000,107520000,20,300,3850000,5000000,21700000,3100000,Rejected
3862,1,Not Graduate,Yes,3779999,43520000,20,641,5800000,4350000,19900000,2800000,Approved
9684,5,Not Graduate,Yes,3640000,43520000,20,688,1800000,2350000,17200000,3700000,Approved
4677,0,Not Graduate,Yes,3500000,32320000,20,300,2950000,1800000,9100000,2350000,Rejected
5473,1,Not Graduate,Yes,910000,16320000,20,398,650000,400000,6300000,650000,Approved
7987,1,Not Graduate,Yes,3570000,63680000,20,502,1900000,2300000,12000000,1900000,Approved
5003,1,Graduate,Yes,1750000,33920000,20,300,1700000,200000,3600000,650000,Rejected
6413,1,Not Graduate,Yes,3220000,36480000,20,300,4150000,1350000,15600000,2300000,Rejected
6255,2,Not Graduate,Yes,6230000,66240000,20,390,2650000,7500000,32000000,6250000,Approved
4281,3,Graduate,Yes,1540000,17600000,20,300,750000,750000,7700000,450000,Rejected
9776,3,Not Graduate,Yes,6370000,99840000,20,591,6650000,1400000,29000000,3900000,Approved
3123,4,Graduate,Yes,1330000,19520000,20,300,1050000,1650000,5400000,1250000,Approved
3817,4,Not Graduate,Yes,1050000,12800000,20,526,0,1350000,4400000,850000,Approved
3089,3,Not Graduate,Yes,3500000,41600000,20,300,1450000,1700000,18200000,3600000,Rejected
5911,0,Not Graduate,Yes,6090000,85440000,20,477,7200000,4550000,29200000,5150000,Approved
1256,4,Graduate,Yes,560000,9920000,20,532,200000,350000,1900000,550000,Approved
9576,1,Graduate,Yes,6370000,47360000,20,300,7650000,1200000,29300000,2900000,Rejected
7813,3,Graduate,Yes,2170000,36800000,20,374,5400000,2300000,11400000,750000,Approved
1366,4,Not Graduate,Yes,5320000,95680000,20,300,2400000,6950000,18400000,2850000,Rejected
1576,3,Not Graduate,Yes,5110000,64000000,20,540,7750000,4950000,23000000,4900000,Approved
5185,3,Not Graduate,Yes,3849999,45760000,20,391,500000,2500000,19400000,4000000,Approved
5429,1,Not Graduate,Yes,420000,3840000,20,300,850000,250000,2100000,100000,Rejected
6602,2,Not Graduate,Yes,4970000,66880000,20,698,10300000,5500000,23400000,5300000,Approved
7695,5,Graduate,Yes,3080000,75840000,20,590,12150000,1750000,17800000,1850000,Approved
9933,2,Graduate,Yes,4900000,79360000,20,477,9150000,2250000,22400000,2750000,Approved
5776,2,Graduate,Yes,2800000,40000000,20,569,8400000,1400000,12200000,1750000,Approved
333,2,Not Graduate,Yes,3220000,58880000,20,375,3850000,1200000,14200000,2100000,Approved
5166,2,Not Graduate,Yes,1680000,20800000,20,300,2300000,50000,5700000,2300000,Rejected
70,0,Graduate,Yes,1330000,16000000,20,300,2000000,1400000,4900000,1200000,Rejected
2232,4,Not Graduate,Yes,6580000,64000000,20,637,1800000,800000,34400000,4000000,Approved
6871,2,Graduate,Yes,1959999,41920000,20,438,650000,1350000,12000000,1300000,Approved
9301,0,Not Graduate,Yes,4620000,59200000,20,493,450000,3950000,21600000,2900000,Approved
818,0,Not Graduate,Yes,3640000,58880000,20,420,3650000,4850000,16500000,1800000,Approved
7155,5,Graduate,Yes,6370000,101440000,20,300,10550000,2250000,33400000,3650000,Rejected
6652,5,Graduate,Yes,489999,7360000,20,300,100000,1300000,2500000,1000000,Rejected
1248,1,Graduate,Yes,700000,10240000,20,708,1000000,750000,2200000,650000,Approved
2229,3,Graduate,Yes,2310000,35520000,20,480,3250000,1850000,12300000,2250000,Approved
8178,0,Graduate,Yes,3919999,30080000,20,360,1100000,2150000,14800000,2400000,Rejected
5984,2,Graduate,Yes,2870000,17280000,20,543,6850000,1900000,15400000,3600000,Approved
7393,0,Not Graduate,Yes,6160000,90560000,20,634,8250000,1200000,30500000,3500000,Approved
7932,0,Not Graduate,Yes,2870000,31360000,20,464,2300000,850000,18400000,1600000,Approved
529,2,Graduate,Yes,5040000,76480000,20,379,2100000,6100000,17800000,5400000,Approved
3473,4,Graduate,Yes,3570000,39360000,20,300,4600000,4600000,18700000,2800000,Rejected
9239,1,Graduate,Yes,5950000,95360000,20,351,12600000,4950000,25800000,4850000,Rejected
7647,0,Not Graduate,Yes,3220000,35200000,20,335,1050000,1400000,8100000,2200000,Rejected
2002,4,Not Graduate,Yes,2730000,28160000,20,347,2300000,2450000,14900000,1550000,Rejected
1274,1,Graduate,Yes,5880000,80000000,20,514,2650000,7450000,23000000,3850000,Approved
105,5,Not Graduate,Yes,4340000,75520000,20,300,9250000,5150000,23800000,4350000,Rejected
9117,0,Graduate,Yes,3849999,50880000,20,358,7800000,3550000,21500000,2400000,Rejected
4247,1,Graduate,Yes,2170000,36800000,20,691,750000,1200000,7100000,1800000,Approved
7894,4,Not Graduate,Yes,3080000,40960000,20,600,2300000,50000,15600000,1000000,Approved
9546,3,Not Graduate,Yes,630000,2560000,20,497,1400000,50000,1100000,600000,Approved
1953,3,Not Graduate,Yes,5600000,78080000,20,300,9550000,2700000,20600000,5800000,Rejected
9097,5,Graduate,Yes,6300000,90560000,20,532,12950000,4900000,29600000,4100000,Approved
427,2,Graduate,Yes,3849999,47360000,20,300,6500000,2250000,12600000,2250000,Rejected
1078,1,Graduate,Yes,4129999,41600000,20,300,8150000,2500000,12000000,1900000,Rejected
1014,1,Graduate,Yes,3570000,48960000,20,448,3450000,1650000,17600000,1350000,Approved
2364,2,Graduate,Yes,3150000,53120000,20,524,3200000,2100000,16900000,1200000,Approved
41,1,Graduate,Yes,5460000,57920000,20,532,4300000,5600000,21700000,4500000,Approved
9023,1,Not Graduate,Yes,4970000,49920000,20,579,3450000,1550000,21400000,3300000,Approved
6176,4,Graduate,Yes,1330000,17280000,20,693,250000,1350000,8100000,1200000,Approved
5058,3,Graduate,Yes,3290000,36480000,20,300,150000,700000,19900000,950000,Rejected
3200,0,Graduate,Yes,2170000,35520000,20,324,1750000,2300000,11400000,900000,Rejected
9289,0,Not Graduate,Yes,2310000,42240000,20,504,1900000,1700000,7300000,300000,Approved
5512,4,Graduate,Yes,350000,19520000,20,300,100000,100000,1500000,250000,Rejected
700,2,Not Graduate,Yes,4550000,80320000,20,668,5750000,4300000,17400000,2200000,Approved
4226,5,Graduate,Yes,2660000,32960000,20,426,3850000,950000,9900000,1350000,Approved
222,3,Graduate,Yes,5530000,67840000,20,515,6900000,5300000,21800000,2450000,Approved
6966,2,Not Graduate,Yes,560000,17600000,20,300,450000,3800000,3300000,50000,Rejected
2071,5,Graduate,Yes,6230000,113600000,20,300,8600000,5650000,25200000,2450000,Rejected
8158,0,Graduate,Yes,5530000,75200000,20,300,6200000,6200000,23000000,3500000,Rejected
3805,5,Graduate,Yes,5180000,74560000,20,302,7850000,1800000,29100000,3400000,Rejected
7364,4,Not Graduate,Yes,1750000,34560000,20,435,1500000,6750000,7200000,600000,Approved
4512,5,Graduate,Yes,1820000,28800000,20,387,2600000,0,7700000,500000,Approved
8488,0,Not Graduate,Yes,2029999,14720000,20,556,650000,4650000,6100000,650000,Approved
1053,3,Graduate,Yes,2170000,27200000,20,313,4350000,2550000,12000000,1000000,Rejected
8041,4,Graduate,Yes,840000,18560000,20,300,400000,1200000,2300000,400000,Rejected
6122,1,Graduate,Yes,6230000,84480000,20,669,8500000,3150000,26800000,4750000,Approved
7129,1,Graduate,Yes,6580000,84160000,20,597,11000000,9000000,23100000,4600000,Approved
2333,3,Graduate,Yes,5390000,73920000,20,627,1450000,4900000,20400000,3500000,Approved
2901,1,Graduate,Yes,6160000,59200000,20,524,7200000,1600000,26600000,5650000,Approved
4396,2,Graduate,Yes,4830000,40000000,20,680,2550000,3650000,20000000,600000,Approved
8753,2,Not Graduate,Yes,2870000,36800000,20,300,250000,2050000,12500000,2050000,Rejected
1998,0,Graduate,Yes,6510000,64960000,20,579,13500000,5800000,26500000,5450000,Approved
7876,1,Graduate,Yes,5390000,67200000,20,564,10300000,7800000,20300000,3600000,Approved
6029,3,Graduate,Yes,6790000,117760000,20,489,2400000,1750000,32600000,5850000,Approved
5097,2,Graduate,Yes,3500000,48000000,20,325,5250000,1650000,11100000,2350000,Rejected
6797,3,Not Graduate,Yes,6440000,84800000,20,300,12650000,5250000,32300000,4900000,Rejected
5774,1,Graduate,Yes,1959999,35840000,20,300,300000,1450000,4800000,2300000,Rejected
2023,2,Not Graduate,Yes,6300000,99200000,20,490,10650000,2700000,31100000,6450000,Approved
8218,5,Not Graduate,Yes,5810000,84480000,20,364,5050000,2950000,28700000,4500000,Rejected
2611,1,Graduate,Yes,4059999,41600000,20,682,5650000,4200000,12000000,1950000,Approved
181,3,Not Graduate,Yes,3150000,57280000,20,607,4900000,1800000,14300000,2100000,Approved
5993,5,Graduate,Yes,5600000,63040000,20,718,350000,1350000,25100000,4300000,Approved
1961,2,Graduate,Yes,3430000,40320000,20,587,550000,3700000,13000000,1900000,Approved
7491,1,Not Graduate,Yes,420000,7680000,20,414,800000,1450000,1700000,550000,Approved
5114,1,Not Graduate,Yes,6230000,91840000,20,300,5400000,4100000,24200000,3400000,Rejected
2336,5,Not Graduate,Yes,1820000,29760000,20,517,2550000,600000,7700000,1850000,Approved
6407,4,Not Graduate,Yes,5320000,70400000,20,619,9400000,4350000,22000000,2750000,Approved
5220,4,Not Graduate,Yes,5180000,59840000,20,677,5750000,2050000,25500000,3400000,Approved
6090,2,Not Graduate,Yes,3709999,63680000,20,343,8750000,550000,12300000,3450000,Rejected
9958,3,Graduate,Yes,3010000,64000000,20,410,3300000,2300000,8400000,1050000,Approved
3298,3,Not Graduate,Yes,4200000,68160000,20,622,2350000,4450000,17300000,3800000,Approved
837,1,Graduate,Yes,420000,6400000,20,300,200000,500000,2400000,350000,Rejected
9504,4,Graduate,Yes,2310000,29120000,20,632,3500000,950000,9000000,400000,Approved
8641,2,Graduate,Yes,3080000,46720000,20,646,1000000,800000,6800000,1200000,Approved
406,2,Not Graduate,Yes,1260000,18240000,20,629,600000,950000,6300000,1200000,Approved
4570,5,Not Graduate,Yes,2590000,29120000,20,536,8000000,1500000,13000000,2450000,Approved
904,1,Not Graduate,Yes,6160000,56000000,20,652,900000,1800000,24000000,3700000,Approved
7280,3,Not Graduate,Yes,979999,11520000,20,535,2200000,550000,5400000,1050000,Approved
9343,5,Graduate,Yes,4830000,53760000,20,300,3100000,4950000,16200000,2350000,Rejected
8314,5,Not Graduate,Yes,5110000,67840000,20,395,9850000,4750000,23400000,3950000,Approved
2351,2,Graduate,Yes,2730000,47040000,20,300,1300000,100000,8300000,1450000,Rejected
2163,3,Not Graduate,Yes,2380000,25920000,20,300,3050000,2000000,10700000,2000000,Rejected
8970,4,Graduate,Yes,4900000,49280000,20,712,4750000,2700000,18800000,2800000,Approved
5260,1,Not Graduate,Yes,6300000,96000000,20,441,10650000,7050000,24500000,4400000,Approved
4974,0,Not Graduate,Yes,770000,11520000,20,432,1550000,200000,2900000,1300000,Approved
7999,2,Not Graduate,Yes,1959999,16960000,20,300,1250000,2150000,9300000,1300000,Rejected
3545,2,Not Graduate,Yes,5740000,62720000,20,456,5750000,1150000,28800000,5350000,Approved
3325,2,Not Graduate,Yes,140000,960000,20,339,0,0,400000,150000,Rejected
1378,4,Not Graduate,Yes,6440000,69440000,20,473,11350000,2300000,29400000,4300000,Approved
5685,0,Graduate,Yes,5320000,93120000,20,379,3700000,2100000,21300000,5550000,Approved
3118,4,Graduate,Yes,1050000,15680000,20,300,900000,550000,3000000,1000000,Rejected
7384,0,Graduate,Yes,6090000,76480000,20,716,5450000,4400000,26300000,5050000,Approved
2284,1,Not Graduate,Yes,1400000,21120000,20,693,700000,100000,6300000,1200000,Approved
7029,3,Graduate,Yes,5460000,58240000,20,300,1000000,850000,27700000,3400000,Rejected
2784,5,Graduate,Yes,2380000,36160000,20,691,3250000,1950000,9700000,1200000,Approved
9360,4,Not Graduate,Yes,5600000,66880000,20,574,1550000,2750000,21900000,4300000,Approved
7619,3,Not Graduate,Yes,1400000,17920000,20,372,5750000,6600000,3100000,2200000,Approved
2830,5,Not Graduate,Yes,4550000,74240000,20,533,3350000,700000,13400000,3600000,Approved
7041,3,Graduate,Yes,2730000,36160000,20,300,2300000,3800000,12500000,2000000,Rejected
4015,0,Not Graduate,Yes,3220000,46080000,20,462,5050000,4350000,11100000,2400000,Approved
5885,0,Graduate,Yes,700000,12480000,20,599,4000000,3250000,4200000,500000,Approved
3362,5,Graduate,Yes,1820000,17600000,20,496,3350000,400000,7200000,650000,Approved
2903,4,Not Graduate,Yes,2520000,39680000,20,314,2650000,50000,10200000,950000,Rejected
6721,3,Graduate,Yes,4760000,72000000,20,347,2500000,6150000,25800000,3200000,Rejected
1259,1,Not Graduate,Yes,3080000,53120000,20,300,400000,2650000,13400000,2550000,Rejected
8258,1,Graduate,Yes,5670000,73280000,20,712,7400000,400000,21100000,2700000,Approved
885,1,Not Graduate,Yes,3570000,64960000,20,577,5900000,1700000,13400000,1600000,Approved
6237,5,Not Graduate,Yes,6650000,91200000,20,530,3950000,1550000,35000000,6100000,Approved
8633,4,Graduate,Yes,6860000,104960000,20,533,6750000,5050000,37900000,5900000,Approved
5602,0,Not Graduate,Yes,3989999,47360000,20,561,3700000,4200000,21600000,2250000,Approved
4377,0,Not Graduate,Yes,3080000,33920000,20,604,2100000,1100000,7300000,700000,Approved
6705,2,Not Graduate,Yes,6860000,108800000,20,300,11000000,8250000,32500000,5950000,Rejected
9414,4,Graduate,Yes,3150000,39360000,20,646,5100000,2200000,13400000,2800000,Approved
7758,3,Graduate,Yes,5880000,86400000,20,421,4100000,4850000,25100000,4950000,Approved
4134,5,Graduate,Yes,2100000,28160000,20,300,2800000,2650000,8600000,2100000,Rejected
5676,3,Graduate,Yes,2170000,24960000,20,300,2800000,1300000,4900000,1200000,Rejected
2769,4,Not Graduate,Yes,5390000,74880000,20,300,1950000,1700000,20800000,5350000,Rejected
3369,4,Graduate,Yes,4970000,90560000,20,670,2800000,3550000,26000000,4850000,Approved
3961,3,Graduate,Yes,3290000,31360000,20,300,4100000,150000,15700000,1900000,Rejected
3749,0,Not Graduate,Yes,2100000,35200000,20,300,4000000,2250000,6600000,1200000,Rejected
5572,5,Graduate,Yes,420000,14720000,20,415,650000,250000,3300000,800000,Approved
8125,4,Graduate,Yes,1820000,6400000,20,300,2000000,250000,7300000,2150000,Rejected
75,2,Not Graduate,Yes,1820000,26880000,20,314,3250000,1900000,5600000,1000000,Rejected
8962,2,Not Graduate,Yes,6300000,103680000,20,675,6250000,3500000,26700000,3550000,Approved
9691,4,Graduate,Yes,3570000,56960000,20,433,900000,5400000,14100000,1900000,Approved
2082,0,Not Graduate,Yes,6020000,73600000,20,498,9400000,8200000,22900000,6000000,Approved
9806,1,Graduate,Yes,3010000,37760000,20,634,850000,4400000,7700000,1950000,Approved
9878,0,Graduate,Yes,5250000,63680000,20,585,2700000,1400000,23700000,3900000,Approved
1408,2,Not Graduate,Yes,4270000,71360000,20,553,6050000,4850000,17200000,2800000,Approved
3894,3,Graduate,Yes,350000,2880000,20,358,0,350000,1500000,150000,Rejected
